127.0.0.1 - - [21/Jun/2019:09:34:54 +0200] "GET / HTTP/1.1" 404 996
0:0:0:0:0:0:0:1 - - [21/Jun/2019:09:55:12 +0200] "GET /tp1/creationCommande HTTP/1.1" 200 2820
0:0:0:0:0:0:0:1 - - [21/Jun/2019:09:55:14 +0200] "GET /tp1/creationClient HTTP/1.1" 200 1465
0:0:0:0:0:0:0:1 - - [21/Jun/2019:09:55:18 +0200] "GET /tp1/creationClient?nomClient=&prenomClient=&adresseClient=&telephoneClient=&emailClient= HTTP/1.1" 200 1465
0:0:0:0:0:0:0:1 - - [21/Jun/2019:09:55:21 +0200] "GET /tp1/creationCommande HTTP/1.1" 200 2820
0:0:0:0:0:0:0:1 - - [21/Jun/2019:09:55:29 +0200] "GET /tp1/creationClient HTTP/1.1" 200 1465
0:0:0:0:0:0:0:1 - - [21/Jun/2019:09:55:30 +0200] "GET /tp1/creationCommande HTTP/1.1" 200 2820
0:0:0:0:0:0:0:1 - - [21/Jun/2019:09:55:31 +0200] "GET /tp1/creationClient HTTP/1.1" 200 1465
0:0:0:0:0:0:0:1 - - [21/Jun/2019:09:55:31 +0200] "GET /tp1/creationCommande HTTP/1.1" 200 2820
0:0:0:0:0:0:0:1 - - [21/Jun/2019:09:55:32 +0200] "GET /tp1/creationClient HTTP/1.1" 200 1465
0:0:0:0:0:0:0:1 - - [21/Jun/2019:10:08:32 +0200] "GET /tp1/creationClient?nomClient=&prenomClient=&adresseClient=&telephoneClient=&emailClient= HTTP/1.1" 200 1466
0:0:0:0:0:0:0:1 - - [21/Jun/2019:10:09:18 +0200] "POST /tp1/creationClient HTTP/1.1" 500 5435
0:0:0:0:0:0:0:1 - - [21/Jun/2019:10:10:56 +0200] "GET /tp1/creationClient HTTP/1.1" 200 1467
0:0:0:0:0:0:0:1 - - [21/Jun/2019:10:10:56 +0200] "GET /inc/style.css HTTP/1.1" 404 1013
0:0:0:0:0:0:0:1 - - [21/Jun/2019:10:11:15 +0200] "GET /inc/style.css HTTP/1.1" 404 1013
0:0:0:0:0:0:0:1 - - [21/Jun/2019:10:12:07 +0200] "GET /tp1/creationClient HTTP/1.1" 200 1466
0:0:0:0:0:0:0:1 - - [21/Jun/2019:10:12:10 +0200] "POST /tp1/creationClient HTTP/1.1" 200 602
0:0:0:0:0:0:0:1 - - [21/Jun/2019:10:12:14 +0200] "GET /tp1/creationClient HTTP/1.1" 200 1466
0:0:0:0:0:0:0:1 - - [21/Jun/2019:10:12:28 +0200] "POST /tp1/creationClient HTTP/1.1" 200 602
0:0:0:0:0:0:0:1 - - [21/Jun/2019:10:12:29 +0200] "GET /tp1/creationClient HTTP/1.1" 200 1466
0:0:0:0:0:0:0:1 - - [21/Jun/2019:10:12:35 +0200] "POST /tp1/creationClient HTTP/1.1" 200 689
0:0:0:0:0:0:0:1 - - [21/Jun/2019:10:12:39 +0200] "GET /tp1/creationClient HTTP/1.1" 200 1466
0:0:0:0:0:0:0:1 - - [21/Jun/2019:10:12:50 +0200] "GET /tp1/creationCommande HTTP/1.1" 200 2821
0:0:0:0:0:0:0:1 - - [21/Jun/2019:10:12:55 +0200] "POST /tp1/creationCommande HTTP/1.1" 200 541
0:0:0:0:0:0:0:1 - - [21/Jun/2019:10:12:57 +0200] "GET /tp1/creationCommande HTTP/1.1" 200 2821
0:0:0:0:0:0:0:1 - - [21/Jun/2019:10:13:08 +0200] "POST /tp1/creationCommande HTTP/1.1" 200 951
0:0:0:0:0:0:0:1 - - [21/Jun/2019:10:13:12 +0200] "GET /tp1/creationClient HTTP/1.1" 200 1466
0:0:0:0:0:0:0:1 - - [21/Jun/2019:16:57:39 +0200] "GET /tp1/creationClient HTTP/1.1" 200 1663
0:0:0:0:0:0:0:1 - - [21/Jun/2019:16:57:42 +0200] "POST /tp1/creationClient HTTP/1.1" 200 1695
0:0:0:0:0:0:0:1 - - [21/Jun/2019:16:58:32 +0200] "POST /tp1/creationClient HTTP/1.1" 200 1695
0:0:0:0:0:0:0:1 - - [21/Jun/2019:16:58:38 +0200] "GET /tp1/creationClient HTTP/1.1" 200 1663
0:0:0:0:0:0:0:1 - - [21/Jun/2019:17:03:20 +0200] "GET /tp1/creationClient HTTP/1.1" 200 1663
0:0:0:0:0:0:0:1 - - [21/Jun/2019:17:03:21 +0200] "POST /tp1/creationClient HTTP/1.1" 200 1745
0:0:0:0:0:0:0:1 - - [21/Jun/2019:17:15:16 +0200] "GET /tp1/creationClient HTTP/1.1" 200 1675
0:0:0:0:0:0:0:1 - - [21/Jun/2019:17:15:18 +0200] "POST /tp1/creationClient HTTP/1.1" 200 1757
0:0:0:0:0:0:0:1 - - [21/Jun/2019:17:20:02 +0200] "GET /tp1/creationClient HTTP/1.1" 200 1675
0:0:0:0:0:0:0:1 - - [21/Jun/2019:17:20:27 +0200] "POST /tp1/creationClient HTTP/1.1" 200 1757
0:0:0:0:0:0:0:1 - - [21/Jun/2019:17:26:16 +0200] "POST /tp1/creationClient HTTP/1.1" 200 1757
0:0:0:0:0:0:0:1 - - [21/Jun/2019:17:40:35 +0200] "GET /tp1/creationClient HTTP/1.1" 200 1675
0:0:0:0:0:0:0:1 - - [21/Jun/2019:17:40:36 +0200] "POST /tp1/creationClient HTTP/1.1" 200 1799
0:0:0:0:0:0:0:1 - - [21/Jun/2019:17:41:19 +0200] "POST /tp1/creationClient HTTP/1.1" 200 1799
0:0:0:0:0:0:0:1 - - [21/Jun/2019:17:45:54 +0200] "GET /tp1/creationClient HTTP/1.1" 200 1585
0:0:0:0:0:0:0:1 - - [21/Jun/2019:17:46:27 +0200] "POST /tp1/creationClient HTTP/1.1" 200 1867
0:0:0:0:0:0:0:1 - - [21/Jun/2019:17:46:53 +0200] "GET /tp1/creationClient HTTP/1.1" 200 1585
0:0:0:0:0:0:0:1 - - [21/Jun/2019:17:47:19 +0200] "POST /tp1/creationClient HTTP/1.1" 200 695
0:0:0:0:0:0:0:1 - - [21/Jun/2019:17:47:27 +0200] "GET /tp1/creationClient HTTP/1.1" 200 1585
0:0:0:0:0:0:0:1 - - [21/Jun/2019:17:47:42 +0200] "POST /tp1/creationClient HTTP/1.1" 200 720
0:0:0:0:0:0:0:1 - - [21/Jun/2019:17:47:45 +0200] "GET /tp1/creationClient HTTP/1.1" 200 1585
0:0:0:0:0:0:0:1 - - [21/Jun/2019:17:48:19 +0200] "POST /tp1/creationClient HTTP/1.1" 200 1742
0:0:0:0:0:0:0:1 - - [21/Jun/2019:17:49:12 +0200] "POST /tp1/creationClient HTTP/1.1" 200 705
0:0:0:0:0:0:0:1 - - [21/Jun/2019:17:49:18 +0200] "GET /tp1/creationClient HTTP/1.1" 200 1585
0:0:0:0:0:0:0:1 - - [21/Jun/2019:17:50:13 +0200] "POST /tp1/creationClient HTTP/1.1" 200 1756
0:0:0:0:0:0:0:1 - - [21/Jun/2019:17:51:07 +0200] "POST /tp1/creationClient HTTP/1.1" 200 692
0:0:0:0:0:0:0:1 - - [21/Jun/2019:17:51:09 +0200] "GET /tp1/creationClient HTTP/1.1" 200 1585
